class,aa_000,ac_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000,ad_000,cf_000,cg_000,ch_000,co_000,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000
neg,28544,2668.0,0.0,0.0,0.0,0.0,0.0,45688.0,995166.0,1702072.0,335092.0,3598.0,0.0,0.0,1420256.0,21000.0,306.0,484.0,27660.0,53998.0,2269070.0,1345524.0,1184722.0,788684.0,0.0,0.0,0.0,0.0,12214.0,1156.0,0.0,0.0,0.0,0.0,0.0,28980.0,3018738.0,15128.0,18770.0,0.0,4152.0,734.0,1230.0,31358.0,1743098.0,1292248.0,8792.0,4.0,0.0,0.0,850774.0,950362.0,320874.0,236818.0,170786.0,130762.0,135632.0,253106.0,32492.0,10.0,3483030.0,0.0,92.0,2138.0,0.0,1420256.0,69302.0,613482.0,568204.0,366220.0,424720.0,,379360.0,28543.86,3483030.0,3483030.0,3452990.0,18926.0,136432.0,93066.0,1048600.0,3081616.0,1209600.0,0.0,2647365.12,0.0,427077.12,0.0,0.0,0.0,792.0,130294.0,778112.0,1281702.0,778102.0,94890.0,15084.0,2582.0,58.0,0.0,3483030.0,10180.0,1522.0,121514.0,276656.0,155268.0,1512504.0,940446.0,63014.0,512.0,0.0,4312.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47442.0,15552.0,3298.0,0.0,0.0,181620.0,27962.0,8460480.0,1078534.0,0.0,0.0,0.0,0.0,631170.0,2514.7,3422.0,448522.0,1595014.0,442382.0,149864.0,278806.0,144104.0,17566.0,4138.0,1220.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,1384,24.0,0.0,0.0,0.0,0.0,1396.0,41280.0,56490.0,36860.0,26250.0,1114.0,0.0,0.0,70862.0,0.0,0.0,0.0,15718.0,26398.0,142550.0,124990.0,147952.0,17624.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11684.0,151706.0,0.0,2296.0,468.0,674.0,2146.0,2590.0,108418.0,15432.0,31366.0,0.0,0.0,115160.0,27342.0,9824.0,4520.0,3118.0,2090.0,900.0,340.0,90.0,6.0,306330.0,4.0,10.0,34.0,0.0,70862.0,3156.0,105572.0,39562.0,1310700.0,1310700.0,1310700.0,145640.0,1383.14,306330.0,306330.0,303436.0,476.0,8.0,29138.0,304700.0,163800.0,1209600.0,2070.0,71948.16,44658.24,45919.68,4.0,150.0,156.0,21208.0,26766.0,21458.0,48996.0,42350.0,2384.0,52.0,20.0,0.0,4.0,306330.0,1650.0,68.0,3238.0,14464.0,18940.0,50156.0,72240.0,2600.0,34.0,0.0,310.0,206.0,220.0,94342.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,264.0,80.0,0.0,0.0,1506.0,278.0,2360.0,416.0,0.0,0.0,0.0,0.0,383140.0,,276.0,92202.0,13430.0,3790.0,2090.0,4414.0,5502.0,23238.0,18522.0,202.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,24.0,16.0,71832.0,25758.0,0.0,22.0,0.0,0.0,74164.0
neg,179302,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,68586.0,1710734.0,7012636.0,2287896.0,41218.0,0.0,5890452.0,0.0,0.0,0.0,0.0,0.0,9643144.0,8238414.0,1834042.0,1226904.0,0.0,0.0,0.0,0.0,906.0,238.0,0.0,0.0,0.0,0.0,0.0,210356.0,5039024.0,5334318.0,537372.0,0.0,5682.0,1566.0,2740.0,419256.0,8385896.0,2305176.0,754.0,0.0,0.0,0.0,3931162.0,2393368.0,1021330.0,724942.0,674678.0,2071302.0,304288.0,0.0,0.0,0.0,11478490.0,0.0,1904.0,392.0,18.0,5890452.0,179322.0,857282.0,967738.0,201100.0,193020.0,226560.0,87200.0,179301.88,11478490.0,11478490.0,11473386.0,75419.0,70248.0,46736.0,575360.0,11121070.0,1209600.0,319696.0,9649227.84,0.0,1464413.76,0.0,0.0,0.0,0.0,3290.0,267844.0,2813196.0,5428612.0,2475124.0,105146.0,22886.0,4972.0,188.0,11478490.0,11506.0,1718.0,17410.0,804414.0,545786.0,5084518.0,4579060.0,76492.0,166.0,0.0,7454.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97974.0,125214.0,23064.0,0.0,0.0,335818.0,68598.0,1197660.0,765390.0,0.0,0.0,0.0,0.0,4059260.0,3403.34,3608.0,1521070.0,1887612.0,1309188.0,595452.0,1151140.0,1083782.0,1177050.0,1030494.0,1261706.0,103576.0,0.0,0.0,994.0,0.0,614.0,0.0,160.0,2028.0,620.0,7956574.0,460580.0,62.0,10782.0,0.0,0.0,9640614.0
neg,20128,376.0,0.0,0.0,0.0,0.0,0.0,16686.0,440224.0,737016.0,47242.0,888.0,0.0,0.0,597956.0,0.0,166.0,0.0,18620.0,34112.0,1028060.0,881698.0,304164.0,115868.0,0.0,0.0,0.0,0.0,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,209236.0,1032482.0,0.0,2200.0,750.0,1262.0,2368.0,11258.0,1224216.0,2.0,0.0,0.0,0.0,327096.0,501146.0,240622.0,66032.0,33480.0,26628.0,22094.0,12822.0,6794.0,5342.0,1351366.0,1464.0,468.0,2616.0,26.0,597956.0,21668.0,107676.0,195222.0,267120.0,1310700.0,1310700.0,32780.0,20127.23,1351366.0,1351366.0,1347182.0,6647.0,3236.0,9748.0,137060.0,1242056.0,1209600.0,0.0,1031323.2,0.0,207793.92,,,0.0,1788.0,134480.0,774954.0,291048.0,33056.0,5716.0,996.0,18.0,0.0,0.0,1351366.0,2416.0,304.0,108352.0,121736.0,67736.0,915766.0,25746.0,0.0,0.0,0.0,1490.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11520.0,3080.0,760.0,2231256.0,300468.0,35486.0,6918.0,6743860.0,691636.0,1315376.0,26492.0,0.0,0.0,19127240.0,,,214942.0,186870.0,87788.0,33538.0,51124.0,76006.0,117186.0,455016.0,19572.0,14.0,0.0,0.0,,,,,,,,,,,,,,
neg,20,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,1412.0,2554.0,0.0,0.0,0.0,2228.0,0.0,0.0,0.0,302.0,480.0,10692.0,9394.0,4270.0,530.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5932.0,0.0,42.0,10.0,20.0,26.0,1208.0,4626.0,0.0,0.0,0.0,0.0,3746.0,1138.0,276.0,152.0,46.0,38.0,344.0,192.0,0.0,0.0,15266.0,2.0,2.0,0.0,0.0,2228.0,122.0,2754.0,1502.0,,,,4180.0,19.37,15266.0,15266.0,16832.0,25.0,128.0,1464.0,15140.0,5932.0,1209600.0,0.0,2637.12,0.0,2352.96,0.0,16.0,0.0,0.0,776.0,2372.0,2096.0,688.0,0.0,0.0,0.0,0.0,18.0,15266.0,964.0,12.0,18.0,14.0,242.0,998.0,2964.0,642.0,78.0,0.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,1974.0,904.0,96.0,38.0,27840.0,3416.0,12076.0,4.0,0.0,0.0,0.0,35.98,34.0,3404.0,2032.0,314.0,56.0,60.0,32.0,22.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,63448,2130706536.0,0.0,0.0,0.0,0.0,0.0,0.0,8530.0,1410446.0,2601428.0,427862.0,6572.0,0.0,2098580.0,0.0,0.0,0.0,0.0,0.0,3763874.0,3084640.0,903028.0,581040.0,0.0,0.0,0.0,0.0,2212.0,2468.0,0.0,0.0,0.0,0.0,0.0,69728.0,2704874.0,1243532.0,436704.0,0.0,3786.0,2444.0,2890.0,4172.0,193164.0,4247228.0,1146.0,8.0,0.0,0.0,1565618.0,1048694.0,628588.0,531062.0,375674.0,223870.0,81234.0,98.0,0.0,0.0,4667902.0,0.0,188.0,660.0,16.0,2098580.0,74948.0,413672.0,485542.0,233860.0,222060.0,223200.0,213760.0,63447.22,4667902.0,4667902.0,4660456.0,24703.0,2080.0,95842.0,1028000.0,4454838.0,1209600.0,170330.0,3937764.48,0.0,513027.84,0.0,664.0,0.0,0.0,0.0,202716.0,1611968.0,2030152.0,546492.0,48816.0,13076.0,1618.0,288.0,4667902.0,7532.0,1074.0,51888.0,382022.0,158262.0,2939560.0,895630.0,18656.0,214.0,0.0,3316.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49036.0,55830.0,19398.0,0.0,0.0,124282.0,17988.0,17843240.0,1850586.0,0.0,0.0,0.0,0.0,3843430.0,2011.66,2228.0,550644.0,1024582.0,765886.0,361126.0,601320.0,423556.0,311036.0,193550.0,216572.0,6566.0,0.0,0.0,4570.0,2.0,72.0,0.0,280.0,6808.0,4620.0,3826720.0,137148.0,0.0,17484.0,0.0,38.0,3981136.0
neg,173622,1090.0,0.0,0.0,0.0,0.0,0.0,269162.0,2813410.0,4342790.0,1724138.0,421164.0,63144.0,6882.0,4732736.0,0.0,0.0,0.0,207098.0,301002.0,8546214.0,7874556.0,1276414.0,689348.0,8.0,0.0,0.0,0.0,1184.0,6318.0,0.0,0.0,0.0,0.0,0.0,0.0,469720.0,7494816.0,1676154.0,0.0,4598.0,4156.0,8036.0,10706.0,62472.0,544010.0,8793668.0,188152.0,24892.0,0.0,4579072.0,1565574.0,754416.0,540600.0,475946.0,301194.0,234024.0,224446.0,146664.0,818754.0,10031314.0,38818.0,33288.0,3574.0,92.0,4732736.0,109440.0,615840.0,656186.0,178980.0,154640.0,139760.0,51400.0,173622.99,10031314.0,10031314.0,9931992.0,52787.0,1564.0,23040.0,336740.0,9644830.0,1209600.0,0.0,8632906.56,0.0,1003547.52,138.0,1730.0,0.0,1094.0,318592.0,937744.0,2745058.0,3168082.0,1844688.0,567740.0,57322.0,370.0,4046.0,10031314.0,10904.0,1278.0,402422.0,568720.0,410424.0,7335728.0,885758.0,25340.0,116.0,0.0,6500.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54764.0,108260.0,14790.0,17606820.0,1885348.0,311366.0,35324.0,20028040.0,2043154.0,9801354.0,117096.0,0.0,0.0,48354260.0,2498.54,3084.0,1050848.0,957060.0,798460.0,427522.0,737918.0,781692.0,3598902.0,1283738.0,4550.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,16892,156.0,0.0,0.0,0.0,0.0,0.0,0.0,33898.0,309030.0,430210.0,146756.0,2172.0,402.0,391944.0,0.0,0.0,0.0,0.0,0.0,832750.0,702902.0,546852.0,94168.0,0.0,0.0,0.0,0.0,152.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,284998.0,596658.0,40812.0,0.0,2904.0,2744.0,7560.0,34640.0,522216.0,351710.0,672.0,20.0,0.0,2.0,349468.0,229148.0,73868.0,76540.0,74824.0,31408.0,34650.0,50686.0,1876.0,0.0,1379950.0,44.0,22.0,114.0,2.0,391944.0,10606.0,443982.0,101278.0,513980.0,,,29340.0,16891.8,1379950.0,1379950.0,1189174.0,5288.0,452.0,14462.0,166740.0,922468.0,1209600.0,28374.0,754677.12,0.0,166698.24,0.0,0.0,0.0,0.0,598.0,129840.0,419174.0,319282.0,49250.0,3678.0,620.0,26.0,36.0,1379950.0,2138.0,316.0,8208.0,68046.0,31180.0,531758.0,265838.0,14860.0,124.0,0.0,976.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.0,8870.0,1894.0,0.0,0.0,30604.0,4756.0,70400.0,8078.0,0.0,0.0,0.0,0.0,739230.0,772.34,750.0,176182.0,168622.0,126152.0,58004.0,123170.0,158734.0,68370.0,26266.0,16912.0,56.0,0.0,0.0,136.0,0.0,42.0,0.0,26.0,264.0,366.0,750246.0,62840.0,0.0,58.0,0.0,46.0,765758.0
neg,8704,150.0,0.0,0.0,0.0,0.0,0.0,0.0,32796.0,229624.0,199538.0,25672.0,0.0,0.0,218932.0,0.0,52.0,0.0,0.0,0.0,522914.0,501962.0,74130.0,12702.0,0.0,0.0,0.0,0.0,0.0,0.0,24374.0,14150.0,6328.0,23978.0,8268.0,40036.0,154048.0,83170.0,133278.0,0.0,1798.0,984.0,3714.0,5254.0,114994.0,360886.0,0.0,0.0,0.0,0.0,193980.0,222024.0,41322.0,19882.0,7542.0,1780.0,816.0,276.0,8.0,0.0,597100.0,10.0,22.0,392.0,12.0,218932.0,2990.0,54076.0,19918.0,,,,73120.0,8703.18,597100.0,597100.0,595814.0,1808.0,28972.0,59158.0,596020.0,487630.0,1209600.0,0.0,449460.48,0.0,36551.04,,,0.0,0.0,718.0,145540.0,267658.0,69542.0,3236.0,810.0,126.0,0.0,34.0,597100.0,1550.0,82.0,20290.0,19352.0,25460.0,383782.0,35730.0,1384.0,0.0,0.0,326.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.0,714.0,312.0,0.0,0.0,6150.0,1186.0,3458260.0,350408.0,13306.0,76.0,0.0,0.0,7703240.0,,,39738.0,38500.0,32336.0,17252.0,192844.0,145898.0,8116.0,5784.0,7040.0,122.0,0.0,0.0,,,,,,,,,,,,,,
neg,40126,426.0,0.0,0.0,0.0,0.0,0.0,0.0,38288.0,1054038.0,1656034.0,314108.0,19972.0,478.0,1395978.0,0.0,128.0,0.0,0.0,0.0,2754774.0,2465164.0,672310.0,244140.0,0.0,0.0,0.0,0.0,882.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,1219664.0,1254680.0,608574.0,0.0,2728.0,632.0,862.0,1068.0,26724.0,3050736.0,166.0,2.0,0.0,0.0,1367250.0,669590.0,278076.0,214748.0,157878.0,116306.0,105148.0,166658.0,7264.0,0.0,3427570.0,792.0,1052.0,212.0,0.0,1395978.0,41146.0,401380.0,269224.0,221620.0,239720.0,,205980.0,40126.39,3427570.0,3427570.0,3424272.0,15319.0,1268.0,97488.0,1002800.0,3082918.0,1209600.0,63068.0,2357739.84,0.0,721814.4,0.0,258.0,0.0,0.0,1766.0,371264.0,1451274.0,1110086.0,138720.0,7992.0,1708.0,108.0,74.0,3427570.0,4354.0,456.0,10110.0,503982.0,175012.0,1645606.0,728566.0,14624.0,208.0,0.0,3056.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19784.0,19836.0,5070.0,0.0,0.0,94924.0,13092.0,68920.0,8250.0,0.0,0.0,0.0,0.0,126450.0,833.52,1006.0,751010.0,480294.0,290776.0,194676.0,546930.0,425510.0,253604.0,95106.0,44706.0,306.0,0.0,0.0,366.0,0.0,92.0,0.0,66.0,680.0,1004.0,2326684.0,108502.0,0.0,1146.0,0.0,0.0,2392288.0
neg,41240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,546800.0,1990570.0,402474.0,1818.0,0.0,1344418.0,0.0,0.0,0.0,0.0,0.0,2623080.0,2249738.0,659130.0,313620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69206.0,1433598.0,1131832.0,307738.0,0.0,2548.0,3290.0,3878.0,158616.0,2453072.0,320932.0,36.0,2.0,0.0,0.0,1045134.0,634428.0,328904.0,248208.0,239276.0,273628.0,172796.0,0.0,0.0,0.0,3282754.0,0.0,92.0,22.0,0.0,1344418.0,38554.0,385750.0,271762.0,272980.0,234440.0,,146880.0,41240.69,3282754.0,3282754.0,3271736.0,18016.0,114196.0,82108.0,857980.0,2942374.0,1209600.0,0.0,2377357.44,0.0,563135.04,0.0,0.0,0.0,0.0,0.0,40678.0,728012.0,1656430.0,492648.0,19898.0,4216.0,492.0,0.0,3282754.0,3870.0,498.0,60082.0,370242.0,175142.0,1329212.0,983554.0,19574.0,200.0,0.0,2196.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.72,1170.0,581476.0,485174.0,397886.0,202418.0,425808.0,330576.0,225418.0,117970.0,160142.0,15506.0,0.0,0.0,,,,,,,,,,,,,,
pos,960192,3030.0,0.0,0.0,0.0,0.0,0.0,4984.0,965322.0,13904240.0,37165424.0,10194792.0,338078.0,44.0,31945144.0,172836.0,0.0,0.0,22998.0,41542.0,52437688.0,43434098.0,12488290.0,7895316.0,0.0,0.0,12694.0,0.0,8108.0,1748.0,0.0,0.0,0.0,0.0,0.0,920320.0,32770284.0,20373644.0,8508636.0,0.0,51810.0,50364.0,110154.0,249464.0,24039636.0,38055334.0,16120.0,0.0,0.0,2.0,25529618.0,11523458.0,6187790.0,4534664.0,4424046.0,4172696.0,3833676.0,2165856.0,199514.0,1566.0,64958874.0,21880.0,75082.0,11096.0,3042.0,31945144.0,1025358.0,5933274.0,6499090.0,258920.0,216260.0,190040.0,145480.0,960191.75,64958874.0,64958874.0,64067620.0,378512.0,223040.0,108148.0,727680.0,62572884.0,1209600.0,1640466.0,56662241.28,0.0,5854387.2,0.0,0.0,0.0,1484.0,256128.0,6950596.0,27651826.0,24141414.0,3149010.0,376472.0,45252.0,702.0,2220.0,64958874.0,48344.0,9984.0,2460420.0,2433032.0,3634820.0,50859790.0,3090488.0,36000.0,6.0,0.0,37970.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641502.0,617522.0,173758.0,0.0,0.0,2087294.0,298942.0,5769200.0,1152298.0,0.0,0.0,0.0,0.0,340866790.0,18766.82,23772.0,6194688.0,10548832.0,8673980.0,5110576.0,15637094.0,14986414.0,1395124.0,25288.0,888.0,0.0,0.0,0.0,3030.0,12862.0,3492.0,0.0,2132.0,3916.0,11692.0,48686348.0,8196760.0,68596.0,1227678.0,0.0,0.0,51636204.0
neg,19516,46.0,0.0,0.0,0.0,0.0,0.0,0.0,22890.0,650568.0,635974.0,95626.0,14858.0,1596.0,607926.0,2110.0,0.0,0.0,0.0,0.0,1269478.0,1093932.0,259530.0,141638.0,0.0,0.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,0.0,0.0,145628.0,851114.0,424770.0,0.0,0.0,878.0,140.0,230.0,11466.0,588160.0,818002.0,2636.0,0.0,0.0,0.0,553558.0,376298.0,120254.0,84260.0,64274.0,59062.0,77676.0,84072.0,2058.0,0.0,1529262.0,44.0,44.0,290.0,10.0,607926.0,17618.0,134540.0,124118.0,191320.0,,,65340.0,19515.75,1529262.0,1529262.0,1531494.0,7779.0,9596.0,29904.0,316160.0,1421512.0,1209600.0,35410.0,1155100.8,0.0,265369.92,0.0,0.0,0.0,0.0,3524.0,375126.0,560568.0,414824.0,61578.0,5370.0,522.0,0.0,8.0,1529262.0,2152.0,292.0,43712.0,113212.0,88948.0,846532.0,312232.0,14406.0,26.0,0.0,916.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002.0,10328.0,2508.0,0.0,0.0,42454.0,5592.0,2013140.0,319158.0,82500.0,2718.0,0.0,0.0,333430.0,442.78,670.0,276592.0,259816.0,145232.0,64302.0,166386.0,368834.0,117546.0,21980.0,824.0,0.0,0.0,0.0,44.0,0.0,58.0,0.0,4.0,78.0,186.0,453922.0,196768.0,0.0,5000.0,0.0,36.0,1172502.0
neg,8,16.0,0.0,0.0,0.0,0.0,0.0,1450.0,910.0,1458.0,1106.0,0.0,0.0,0.0,1190.0,0.0,148.0,0.0,1074.0,1966.0,5894.0,5426.0,10750.0,36.0,0.0,0.0,0.0,0.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4924.0,0.0,914.0,6.0,10.0,4.0,30.0,3960.0,0.0,0.0,0.0,0.0,2430.0,1680.0,162.0,206.0,48.0,20.0,68.0,268.0,30.0,12.0,17746.0,0.0,4.0,0.0,2.0,1190.0,76.0,9316.0,1420.0,,,,10580.0,7.55,17746.0,17746.0,18868.0,18.0,40.0,1702.0,17560.0,4924.0,1209600.0,238.0,1808.64,160.32,2112.96,,,0.0,1364.0,626.0,642.0,1658.0,294.0,340.0,0.0,0.0,0.0,6.0,17746.0,868.0,12.0,14.0,2.0,66.0,910.0,2878.0,174.0,0.0,0.0,44.0,66.0,0.0,0.0,40.0,176.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,112.0,56.0,24.0,6.0,500.0,74.0,0.0,14.0,0.0,0.0,0.0,,,3416.0,1356.0,44.0,18.0,22.0,20.0,12.0,36.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,10.0,24.0,1348.0,52.0,0.0,0.0,0.0,0.0,2216.0
neg,60908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11320.0,977832.0,2780282.0,505186.0,6398.0,0.0,2294844.0,0.0,0.0,0.0,0.0,0.0,3616396.0,2886932.0,1086726.0,562874.0,0.0,0.0,5544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843484.0,1271992.0,165542.0,0.0,11810.0,6654.0,7028.0,14114.0,2691232.0,1549614.0,566.0,0.0,0.0,0.0,1764792.0,566946.0,266812.0,189968.0,152520.0,145130.0,206770.0,567522.0,398782.0,21776.0,4705178.0,638.0,116.0,1652.0,368.0,2294844.0,83770.0,525766.0,557278.0,315900.0,280740.0,241740.0,230520.0,60908.94,4705178.0,4705178.0,4567482.0,33619.0,854266.0,91856.0,1057100.0,4281018.0,1209600.0,0.0,3708853.44,0.0,563317.44,,,0.0,0.0,0.0,82426.0,1525972.0,2252064.0,361536.0,48450.0,9842.0,728.0,0.0,4705178.0,9298.0,1350.0,152978.0,297788.0,328894.0,3077004.0,395650.0,18054.0,2.0,0.0,4580.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57132.0,56934.0,11368.0,10098310.0,3868276.0,166858.0,28062.0,2946220.0,1622484.0,0.0,21112.0,0.0,0.0,908920.0,,,606510.0,974448.0,518158.0,258172.0,552822.0,502912.0,481978.0,270402.0,115580.0,36.0,0.0,0.0,,,,,,,,,,,,,,
pos,919002,,,,0.0,542.0,97022.0,1018130.0,6860284.0,33880418.0,24523642.0,1979870.0,78310.0,5670.0,28611822.0,,,,295586.0,,58104416.0,52256098.0,11457456.0,5841762.0,,,,,,,14066566.0,2154932.0,2186822.0,3056392.0,1528302.0,3513932.0,4234820.0,19167428.0,18534694.0,0.0,51776.0,68632.0,122912.0,295082.0,1087452.0,66551996.0,265952.0,74.0,6.0,6.0,25238636.0,12304092.0,9381420.0,7787958.0,6446894.0,4447836.0,2701738.0,135314.0,0.0,0.0,69858314.0,,,,,28611822.0,668832.0,5310042.0,6127032.0,196020.0,162480.0,151420.0,303940.0,919002.27,69858314.0,69858314.0,69904544.0,417361.0,,,849040.0,68443888.0,1209600.0,,62125898.88,0.0,6297075.84,750.0,8986.0,648.0,123522.0,1339978.0,13638804.0,38598844.0,13508220.0,1036916.0,158150.0,36616.0,2190.0,,69858314.0,36806.0,7870.0,4100668.0,1876898.0,15496718.0,44932156.0,1979480.0,13290.0,2.0,0.0,,,,,,,,,,,369110.0,,,,,,,,,,,,,,12722.16,14842.0,6542578.0,19406224.0,14773434.0,6283944.0,10144842.0,6439190.0,3425712.0,894586.0,526176.0,7202.0,,,,,,,,,,,,,,,,
neg,2122,12.0,0.0,0.0,0.0,0.0,0.0,3404.0,87432.0,33204.0,43640.0,0.0,0.0,0.0,76948.0,0.0,0.0,0.0,4664.0,5948.0,177550.0,166844.0,36046.0,4328.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,38986.0,128566.0,0.0,1918.0,254.0,248.0,206.0,236.0,2324.0,162494.0,0.0,0.0,0.0,82456.0,23160.0,24886.0,16982.0,8272.0,5182.0,3632.0,2890.0,200.0,20.0,218394.0,32.0,14.0,22.0,0.0,76948.0,1626.0,24548.0,11356.0,,,,35120.0,2121.1,218394.0,218394.0,214100.0,585.0,0.0,21170.0,217080.0,168008.0,1209600.0,2350.0,105092.16,0.0,61440.0,0.0,114.0,0.0,0.0,11038.0,20352.0,67630.0,66540.0,1980.0,140.0,0.0,0.0,58.0,218394.0,1932.0,142.0,158.0,6932.0,17356.0,26222.0,110188.0,4740.0,10.0,0.0,400.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.0,326.0,84.0,0.0,0.0,2516.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,1121100.0,554.4,288.0,63614.0,14006.0,5514.0,2380.0,10044.0,11952.0,14820.0,44970.0,380.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,838.0,11708.0,0.0,0.0,0.0,4280.0,0.0,0.0,0.0,0.0,0.0,19768.0,16836.0,5528.0,1144.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11258.0,0.0,1414.0,0.0,1590.0,20.0,46.0,42.0,1042.0,9902.0,30.0,0.0,0.0,0.0,10726.0,986.0,404.0,118.0,54.0,222.0,160.0,2.0,0.0,0.0,25334.0,0.0,4.0,0.0,0.0,4280.0,284.0,2476.0,2970.0,,,,5300.0,32.32,25334.0,25334.0,28442.0,31.0,70.0,2270.0,25060.0,12672.0,1209600.0,752.0,5522.88,0.0,5662.08,0.0,0.0,0.0,0.0,0.0,1156.0,8976.0,2434.0,106.0,0.0,0.0,0.0,20.0,25334.0,1568.0,10.0,28.0,212.0,524.0,3182.0,5466.0,1430.0,252.0,0.0,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,2.0,0.0,0.0,260.0,74.0,1340.0,520.0,0.0,0.0,0.0,0.0,0.0,223.88,54.0,7762.0,4126.0,544.0,100.0,100.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,16.0,52.0,32.0,4796.0,30.0,14.0,72.0,0.0,0.0,6590.0
